OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND
"49792","11","0","06","006","2019","02","08","4","3","2","6","0","0","1","0","0","1","0",789530.10951800004,5817972.00837999955,13.25986885400,52.43510489000,"0"
"49794","11","0","02","002","2019","03","13","4","3","5","2","0","1","1","0","0","0","0",803082.74531799997,5827634.79810999893,13.46740703200,52.51437131400,"0"
"49801","11","0","07","007","2019","01","16","4","3","2","6","1","0","1","0","0","0","0",798015.27645400004,5822313.79186000023,13.38819408700,52.46946734600,"0"
"49807","11","0","01","001","2019","02","16","6","3","3","6","0","0","1","0","1","0","0",795341.18368599995,5827193.00270000007,13.35326771000,52.51465814000,"0"
"49811","11","0","10","010","2019","01","10","7","1","6","4","0","0","1","1","0","0","0",807656.05228700000,5829873.13886999898,13.53665970000,52.53187103000,"1"
"49814","11","0","04","004","2019","01","22","5","3","9","1","2","0","1","0","0","0","0",790921.47057100001,5824686.83188000042,13.28613177400,52.49456578700,"1"
"49817","11","0","12","012","2019","02","14","6","3","5","3","0","1","1","0","0","0","0",794053.07299999997,5835100.46399999969,13.34134325300,52.58623929500,"0"
"49826","11","0","02","002","2019","02","19","6","3","5","7","2","0","1","0","0","0","0",802179.83114100003,5827735.00389000028,13.45423293900,52.51577043200,"0"
"49828","11","0","01","001","2019","03","12","7","3","0","6","0","0","1","0","0","0","1",799590.57257399999,5828313.67752000038,13.41671127500,52.52238579000,"0"
"49840","11","0","07","007","2019","02","13","2","3","5","7","0","0","0","0","0","0","1",798234.27222399996,5818746.06311000045,13.38822230800,52.43736719900,"0"
"49842","11","0","01","001","2019","03","13","2","3","2","6","0","0","1","0","0","0","0",796181.09180399997,5831025.74476000015,13.36902369600,52.54855945400,"0"
"49849","11","0","07","007","2019","01","11","3","3","5","3","0","0","0","0","1","0","1",797550.82818900002,5818307.39432999957,13.37780756700,52.43380720000,"1"
"49855","11","0","12","012","2019","02","08","4","3","5","2","0","1","0","0","0","0","1",794559.15963799995,5833821.74057999998,13.34765528400,52.57450281400,"0"
"49859","11","0","04","004","2019","01","21","7","3","3","6","2","0","1","0","0","0","0",790146.94237299997,5826333.04335999954,13.27618969400,52.50973660900,"0"
"49862","11","0","01","001","2019","01","15","5","3","3","6","0","0","1","0","0","0","0",796439.12030499999,5826321.95375000034,13.36862423200,52.50625440700,"0"
"49865","11","0","03","003","2019","02","17","5","3","2","2","1","1","1","0","0","0","0",799180.74800000002,5830360.85800000001,13.41253140100,52.54096067400,"0"
"49874","11","0","02","002","2019","02","14","6","3","5","3","0","1","1","0","0","0","0",803499.95115099999,5827608.43487999961,13.47351220400,52.51390304200,"0"
"49876","11","0","01","001","2019","03","13","6","3","1","5","0","1","1","0","0","0","0",795899.67108200002,5831859.11390999891,13.36562823900,52.55618271700,"0"
"49880","11","0","01","001","2019","02","19","4","2","6","4","2","0","1","1","0","0","0",798209.58257299999,5826945.70261999965,13.39519118300,52.51088069800,"0"
"49884","11","0","04","004","2019","01","13","5","3","3","6","0","0","1","0","0","1","0",790467.86858899996,5825322.65971999988,13.28002364400,52.50050764200,"0"
"49890","11","0","04","004","2019","02","06","2","3","2","6","1","0","1","0","0","0","0",790479.51086399995,5828454.88183000032,13.28292907200,52.52858199600,"1"
"49894","11","0","04","004","2019","02","06","5","3","3","6","1","0","1","0","0","1","0",790861.74868900003,5824716.14527999982,13.28528016200,52.49486041300,"0"
"49898","11","0","07","007","2019","01","20","2","3","6","2","2","0","1","1","0","0","0",797867.58823999995,5820441.11359000020,13.38435523900,52.45276137300,"1"
"49904","11","0","02","002","2019","02","23","4","3","6","4","2","0","0","1","0","0","1",801877.05927400000,5826535.50636999961,13.44869668900,52.50518692900,"0"
"49909","11","0","04","004","2019","01","15","4","3","2","6","0","0","1","0","0","0","0",792214.14847999997,5829346.80420000013,13.30921088000,52.53565075900,"1"
"49912","11","0","09","009","2019","01","15","5","3","5","3","0","1","1","0","0","0","0",804104.64684900001,5824365.09499000106,13.47943433900,52.48449719700,"0"
"49915","11","0","02","002","2019","02","15","3","3","3","6","0","1","1","0","0","0","0",797792.31963499996,5825524.90799999982,13.38779014300,52.49837292200,"0"
"49918","11","0","12","012","2019","03","20","7","2","8","1","2","0","1","0","0","0","0",792106.09886499995,5832440.36730999965,13.31034374800,52.56344149100,"1"
"49926","11","0","02","002","2019","01","16","5","2","6","4","1","0","1","1","0","0","0",802977.58930300002,5827646.41208999977,13.46587273500,52.51453382900,"0"
"49928","11","0","03","003","2019","02","14","5","3","2","2","0","1","1","0","0","0","0",798001.24717400002,5833659.89369000029,13.39815279900,52.57117832800,"0"
"49932","11","0","09","009","2019","02","16","3","3","6","4","0","0","1","1","0","0","0",804106.56099999999,5824366.79000000004,13.47946398700,52.48451132300,"0"
"49933","11","0","02","002","2019","01","11","3","2","5","3","0","1","1","0","0","0","0",802178.10149399994,5827715.21705000103,13.45418955800,52.51559404100,"1"
"49937","11","0","07","007","2019","01","11","3","2","6","4","0","0","1","1","0","0","0",798282.68800800003,5818655.08476000000,13.38885124600,52.43652527500,"0"
"49942","11","0","06","006","2019","02","23","7","2","5","2","2","1","1","0","0","0","0",783889.22330700001,5815954.01857999992,13.17540296400,52.41996784200,"0"
"49951","11","0","10","010","2019","02","08","5","3","2","6","0","0","1","0","0","0","0",808084.48112200003,5827445.61359000020,13.54070742100,52.50987381400,"0"
"49953","11","0","10","010","2019","03","07","4","3","0","2","0","1","0","0","0","0","1",813046.81315299997,5827190.73840999976,13.61334959700,52.50476510900,"0"
"49959","11","0","02","002","2019","01","17","3","3","6","4","1","1","0","1","0","0","0",797848.78728000005,5825021.38475999981,13.38816929100,52.49382861600,"1"
"49964","11","0","09","009","2019","02","11","2","3","6","4","0","0","1","1","0","0","0",803257.54337299999,5824408.68360999972,13.46703748700,52.48535900800,"1"
"49967","11","0","07","007","2019","03","20","5","2","3","6","2","0","1","0","0","0","1",799326.56362699997,5821545.08990999963,13.40675104300,52.46186010100,"0"
"49974","11","0","04","004","2019","01","15","4","3","2","6","0","0","1","0","0","1","0",794328.93818299996,5823063.91719000041,13.33474545300,52.47819041400,"0"
"49980","11","0","07","007","2019","02","14","1","3","5","2","0","1","1","0","0","0","0",795496.13399999996,5823347.59999999963,13.35213303400,52.48010314200,"0"
"49981","11","0","01","001","2019","01","17","2","3","2","6","2","0","1","0","0","0","0",796696.03445000004,5826198.44673999958,13.37228833600,52.50500763800,"0"
"49985","11","0","07","007","2019","01","17","2","3","2","6","1","0","1","0","0","0","0",799194.30234199995,5816412.83511999995,13.40021592900,52.41592836300,"0"
"49991","11","0","03","003","2019","02","08","6","2","5","2","0","1","0","0","0","0","0",800459.54667099996,5829705.87028999906,13.43073864800,52.53438625500,"0"
"49996","11","0","01","001","2019","01","17","2","3","2","7","2","1","1","0","0","0","1",799186.24059700000,5828361.26346000005,13.41081242800,52.52303432900,"1"
"50002","11","0","04","004","2019","02","18","4","3","5","2","2","1","1","0","0","0","0",792757.40881000005,5826766.54050000012,13.31492609300,52.51222807900,"0"
"50004","11","0","05","005","2019","03","12","4","2","2","6","0","0","1","0","0","1","0",783541.71794700006,5826708.44324999955,13.17944636400,52.51657608400,"0"
"50008","11","0","04","004","2019","01","09","2","3","2","6","0","0","1","0","0","0","0",790769.78422100004,5824855.22446000017,13.28405076000,52.49615626700,"1"
"50012","11","0","07","007","2019","01","17","3","3","2","6","1","0","1","0","0","0","0",794753.12740200001,5823139.39293000102,13.34103997600,52.47863823500,"0"
"50018","11","0","01","001","2019","02","22","5","3","5","3","2","1","1","0","0","0","0",799313.36399300001,5827964.96554000024,13.41232392100,52.51941235000,"1"
"50019","11","0","07","007","2019","01","16","1","3","8","1","2","0","1","0","0","0","0",796999.68102100003,5822372.22109999973,13.37333913000,52.47054418500,"1"
"50023","11","0","03","003","2019","01","23","7","3","2","6","2","0","1","0","0","0","0",801342.92071900005,5831028.56472999975,13.44492244300,52.54575398700,"0"
"50025","11","0","01","001","2019","01","05","1","3","5","3","2","0","1","0","0","0","0",795879.01311800000,5832057.50588999968,13.36550127000,52.55797232700,"1"
"50026","11","0","04","004","2019","01","08","1","2","9","1","0","0","1","0","0","0","0",791135.36424499995,5824654.69302999973,13.28924538200,52.49416361100,"1"
"50030","11","0","04","004","2019","01","10","4","2","3","6","0","0","1","0","0","1","1",790463.14144200005,5828452.24339000043,13.28268614400,52.52856706400,"1"
"50037","11","0","07","007","2019","02","13","7","3","0","1","0","0","0","0","1","0","0",796212.24181299994,5822713.14199000038,13.36208331600,52.47402780200,"0"
"50038","11","0","04","004","2019","01","19","7","3","5","2","2","1","1","0","0","0","0",788939.72999999998,5826125.88800000027,13.25827145500,52.50852017200,"1"
"50042","11","0","12","012","2019","01","13","1","3","2","4","0","0","1","1","0","0","0",795831.08003700001,5832326.27163000032,13.36503585400,52.56040758500,"0"
"50044","11","0","03","003","2019","01","19","7","3","6","2","2","0","1","1","0","0","0",799962.34993300005,5830228.50141999964,13.42390223200,52.53934462900,"1"
"50046","11","0","02","002","2019","01","16","5","3","5","2","1","1","1","0","0","0","0",797852.92099100002,5825504.69893999957,13.38866215000,52.49815870000,"0"
"50049","11","0","07","007","2019","02","09","6","3","5","2","0","1","1","0","0","0","0",797884.34601300000,5820426.67860000022,13.38458823900,52.45262284700,"0"
"50054","11","0","07","007","2019","01","18","7","3","2","6","2","0","1","0","0","0","0",795895.60429199995,5824374.61163999978,13.35890970000,52.48909317200,"1"
"50060","11","0","03","003","2019","02","16","1","2","6","4","1","0","1","1","0","0","0",801790.87273299997,5831371.16189000104,13.45181955300,52.54857673000,"0"
"50062","11","0","07","007","2019","03","10","2","3","5","2","0","0","1","0","0","1","0",798879.53300000005,5817226.87100000028,13.39632855500,52.42339721800,"0"
"50069","11","0","12","012","2019","01","17","2","3","2","6","2","0","1","0","0","0","0",792028.78152700001,5838615.03177000023,13.31464997300,52.61883626400,"1"
"50075","11","0","04","004","2019","02","16","4","3","2","6","0","0","1","0","0","0","0",790797.87977300002,5826467.40075999964,13.28587147800,52.51059451000,"0"
"50081","11","0","03","003","2019","01","17","5","3","4","6","1","1","0","0","0","0","0",801562.58989199996,5829002.32588000037,13.44631337900,52.52747117500,"0"
"50084","11","0","10","010","2019","02","07","5","3","5","3","1","1","1","0","0","0","0",812581.72226700000,5827181.81304000039,13.60651129000,52.50495175600,"0"
"50093","11","0","02","002","2019","01","08","4","3","5","3","1","0","1","0","0","0","0",803502.54215400002,5827608.12968000025,13.47354998900,52.51389886500,"1"
"50096","11","0","04","004","2019","02","12","6","2","5","3","0","0","1","0","0","1","0",790513.84384800005,5826374.63422000036,13.28161700000,52.50991419900,"0"
"50106","11","0","12","012","2019","02","17","6","3","6","4","2","0","1","1","0","0","0",792365.73502200004,5837743.33342999965,13.31884254400,52.61084076100,"0"
"50108","11","0","04","004","2019","03","18","7","3","2","6","2","0","1","0","0","0","1",790629.87205300003,5825033.72527000029,13.28215137300,52.49783106400,"0"
"50112","11","0","04","004","2019","02","15","4","3","3","6","0","0","1","0","0","0","0",789163.03777599998,5826159.81830000039,13.26158206000,52.50870604400,"0"
"50116","11","0","12","012","2019","01","02","1","3","9","1","2","0","1","0","0","0","0",790618.14105600002,5835018.24775999971,13.29071400800,52.58734814400,"1"
"50122","11","0","12","012","2019","02","13","3","3","2","6","0","0","1","0","0","0","1",791221.30870299996,5833937.72164000012,13.29864253000,52.57733893000,"0"
"50127","11","0","03","003","2019","01","15","7","3","5","3","1","1","1","0","0","0","0",803322.82670700003,5833646.05828000046,13.47642215400,52.56811506200,"1"
"50132","11","0","02","002","2019","02","07","2","3","0","2","0","1","1","0","0","0","0",802144.42654999997,5827754.66170999967,13.45373062800,52.51596623900,"0"
"50135","11","0","12","012","2019","03","08","6","3","6","7","0","1","0","1","0","0","0",795424.15818000003,5833584.25671000034,13.36017083900,52.57190515700,"0"
"50142","11","0","12","012","2019","01","15","4","3","2","6","0","0","1","0","0","0","0",794532.25200199999,5834217.83930000011,13.34761125800,52.57806807900,"0"
"50147","11","0","03","003","2019","02","07","2","3","5","3","0","1","1","0","0","0","0",799592.43595099996,5830298.95304999966,13.41852783700,52.54017960700,"0"
"50148","11","0","03","003","2019","01","16","6","3","0","6","2","0","1","0","0","0","1",798038.13292600005,5833806.47692000028,13.39882718000,52.57247204300,"1"
"50151","11","0","04","004","2019","01","17","3","3","2","6","0","0","1","0","0","0","0",792753.12161799998,5823252.49873000104,13.31177467700,52.48072801000,"0"
"50152","11","0","07","007","2019","10","16","3","2","6","4","0","0","1","1","0","0","0",796007.08162099996,5824913.86699999962,13.36102579400,52.49386670700,"1"
"50153","11","0","01","001","2019","06","18","5","3","2","6","0","0","1","0","0","0","0",796770.12013199995,5826669.73641999997,13.37379679600,52.50919197600,"0"
"50154","11","0","11","011","2019","09","07","2","3","9","1","0","0","1","0","0","0","0",804232.95624099998,5827533.49404999893,13.48421209000,52.51282302900,"0"
"50155","11","0","04","004","2019","12","23","5","3","8","1","2","0","1","0","0","0","0",790489.74652000004,5825267.23880000040,13.28029669400,52.49999914200,"1"
"50156","11","0","07","007","2019","06","01","7","3","5","3","2","1","1","0","0","0","0",797846.30944500002,5822358.01073000021,13.38575348900,52.46995586600,"0"
"50157","11","0","01","001","2019","05","17","4","3","2","7","0","0","1","0","0","0","0",796206.13037499995,5830833.55657000095,13.36922046300,52.54682307100,"0"
"50158","11","0","04","004","2019","11","02","1","3","9","1","2","0","1","0","0","0","0",791741.01390999998,5829190.73039000109,13.30211806800,52.53450507100,"1"
"50159","11","0","03","003","2019","06","08","6","3","6","4","0","1","0","1","0","0","0",800154.96429399995,5830844.12782000005,13.42728994200,52.54475660400,"0"
"50160","11","0","07","007","2019","11","14","5","2","5","2","0","1","1","0","0","0","0",795233.80462600000,5823511.49780999962,13.34842661300,52.48171426100,"0"
"50161","11","0","02","002","2019","08","16","5","3","4","6","0","1","0","0","0","0","1",802733.55278699996,5827686.54889000021,13.46232402500,52.51502907300,"0"
"50162","11","0","06","006","2019","05","13","4","2","0","7","0","0","1","0","0","0","0",779143.58542300004,5814992.55482999980,13.10499891200,52.41378758900,"0"
"50163","11","0","04","004","2019","10","08","1","2","1","1","0","0","1","0","0","0","0",790358.90719499998,5826367.42789999954,13.27933416700,52.50993208600,"0"
"50164","11","0","04","004","2019","09","16","2","3","5","2","0","0","1","0","1","0","0",793155.10190200002,5826840.74614000041,13.32083492700,52.51267971000,"0"
"50166","11","0","04","004","2019","06","14","6","2","6","7","0","0","1","1","0","0","0",790729.03490700002,5826428.99480000045,13.28482635500,52.51028689700,"0"
"50167","11","0","02","002","2019","08","16","5","3","3","6","0","0","0","0","0","0","1",796888.96044499998,5825916.58201000094,13.37487107900,52.50237606700,"0"
"50168","11","0","04","004","2019","05","13","4","3","2","6","0","0","1","0","0","0","0",791848.08173600002,5826613.76319999993,13.30143072600,52.51134575800,"0"
"50169","11","0","07","007","2019","06","16","7","3","5","3","0","0","1","0","0","0","0",798087.45639099996,5822286.01071000099,13.38922870900,52.46917894100,"0"
"50170","11","0","07","007","2019","09","10","2","2","5","2","0","0","1","0","1","0","0",798286.02106399997,5818647.84191999957,13.38889366900,52.43645853400,"0"
"50171","11","0","06","006","2019","12","16","1","3","5","3","2","0","1","0","0","0","0",792449.22884500003,5819744.80944999959,13.30423859500,52.44944494300,"1"
"50172","11","0","05","005","2019","06","13","6","3","2","6","0","0","0","0","1","1","0",783505.53023699997,5826701.19546999969,13.17890831800,52.51652991200,"0"
"50173","11","0","06","006","2019","08","15","5","3","0","3","0","1","1","0","0","0","0",786710.21265300002,5817015.39049999975,13.21768196500,52.42801340200,"0"
"50174","11","0","03","003","2019","11","16","2","3","5","2","0","0","1","0","0","0","0",800958.47172399994,5830510.81180999894,13.43880111000,52.54132580300,"0"
"50175","11","0","04","004","2019","08","16","5","3","0","3","0","1","1","0","0","0","0",791299.71822000004,5826502.10371000040,13.29327556400,52.51063786000,"0"
"50176","11","0","04","004","2019","05","12","4","3","2","6","0","0","1","0","1","0","0",793472.43053899996,5826887.10878999904,13.32553846900,52.51292468800,"0"
